agent,model,runtime,task,run_id,subcategory,reasoning
mini_swe_sdk,minimax-m2.5,node,koa-openapi-postgres-sequelize,run_2,business_logic_defect,"All article-related endpoints consistently return 422 while the server and public endpoints (health-check, tags) work, indicating the handlers are rejecting otherwise valid requests due to incorrect request validation/parameter parsing (e.g., requiring bodies on GETs or mis-handling optional query/path params like slug/limit/offset/author/tag/favorited) rather than auth, DB runtime, or missing routes."
mini_swe_sdk,minimax-m2.5,node,koa-openapi-sqlite,run_1,incorrect_query_logic,"The Articles-by-Tag GET handler builds/binds SQL parameters incorrectly for the tag filter, causing SQLite to throw ""Too many parameter values were provided"" at runtime. Auth and routing work, but the tag-filter query’s placeholder/parameter count mismatch triggers 500s."
mini_swe_sdk,minimax-m2.5,uv,aiohttp-openapi-clean_architecture,run_1,business_logic_defect,"The favorite-article endpoint exists and returns 200, but its behavior likely doesn’t match the spec (e.g., not persisting the favorite relationship and/or not updating/returning favorited=true and an incremented favoritesCount). This is a spec-level functional mismatch rather than an auth, query, state propagation, DB runtime, or framework issue."
mini_swe_sdk,minimax-m2.5,uv,aiohttp-openapi-clean_architecture,run_2,database_runtime_error,"GET /articles crashes at runtime with a NameError in repositories/data_store.py:get_articles due to referencing an undefined variable `slug`, causing 500s for all article listing variants. This is an execution-time code error in the data access layer rather than an auth or spec-level logic mismatch."
mini_swe_sdk,minimax-m2.5,uv,aiohttp-openapi-clean_architecture-postgres,run_2,database_runtime_error,"The PUT /api/articles update path crashes inside asyncpg when preparing the SQL statement because a NULL/untyped parameter ($1) is passed, triggering IndeterminateDatatypeError. This is a runtime DB driver/API usage issue (parameter typing/casting in the UPDATE query), not an auth or business-logic mismatch."
mini_swe_sdk,minimax-m2.5,node,fastify-openapi-sqlite-sequelize,run_2,framework_idiosyncrasy,"The primary failure is Fastify's default JSON body parser rejecting requests with Content-Type: application/json but an empty body (FST_ERR_CTP_EMPTY_JSON_BODY), causing the favorite endpoint to return 400 instead of succeeding; this framework-specific behavior breaks multiple tests."
mini_swe_sdk,minimax-m2.5,uv,aiohttp-openapi-clean_architecture-sqlite-sqlalchemy,run_1,database_runtime_error,"The primary failure is SQLAlchemy ORM lifecycle misuse: handlers/services access lazy-loaded relationships (e.g., follower.following) after the session has been closed, triggering DetachedInstanceError and widespread 500s. This is a runtime DB/ORM session management error rather than a query or business-logic mismatch."
mini_swe_sdk,minimax-m2.5,uv,aiohttp-openapi-clean_architecture-postgres-sqlalchemy,run_1,state_propagation_failure,"Many endpoints return 422 and the server later crashes trying to int() a path param value of 'null', indicating earlier create/list handlers are not correctly extracting/returning identifiers (e.g., slug/comment id) so subsequent test steps call routes like /articles/null or /comments/null. This broken propagation of generated IDs/slugs is the upstream cause of the cascading 422s and the ValueError in delete_comment."
mini_swe_sdk,minimax-m2.5,uv,aiohttp-openapi-postgres,run_1,incorrect_query_logic,"The 500s are caused by malformed SQL generated in GET /api/articles when applying the `favorited` username filter, producing an asyncpg PostgresSyntaxError (unterminated dollar-quoted string near ""$$1""). Auth and routing work; the upstream root issue is incorrect construction/parameterization of the favorited-filter query."
mini_swe_sdk,minimax-m2.5,uv,aiohttp-openapi-clean_architecture-sqlite,run_1,incorrect_query_logic,"The /api/articles?favorited=<username> handler builds a SQL query that references an alias/column (fu.username) that is never defined by the joins in SQLite, producing sqlite3.OperationalError. Auth and routing work; the failure is caused by incorrect join/alias logic in the favorited-by filter query."
mini_swe_sdk,minimax-m2.5,uv,aiohttp-openapi-postgres,run_2,database_runtime_error,"The 500s stem from asyncpg raising InterfaceError 'cannot perform operation: another operation is in progress' when releasing/resetting a pooled connection, indicating incorrect concurrent use/lifecycle management of asyncpg connections (e.g., sharing a connection across awaits/requests or overlapping operations on the same connection). This upstream DB/pool misuse causes article listing endpoints to crash regardless of route existence or auth behavior."
mini_swe_sdk,minimax-m2.5,uv,aiohttp-openapi-clean_architecture-sqlite-sqlalchemy,run_0,database_runtime_error,"The 500s are caused by SQLAlchemy async runtime misuse: the stack trace shows sqlalchemy.exc.MissingGreenlet when executing via the aiosqlite dialect, meaning DB I/O is being triggered outside the required async/greenlet context (e.g., using sync-style session/connection patterns or lazy-loading after the async session scope). This is an ORM/runtime integration error rather than incorrect query semantics or business logic."
mini_swe_sdk,minimax-m2.5,uv,aiohttp-openapi-unconstrained,run_1,incorrect_query_logic,"The failing tests are specifically for /api/articles filtering by query params (author and favorited) while the endpoints return 200, indicating the handler’s filtering logic is not applying the correct constraints (e.g., not joining/looking up author username or favorites-by-user properly) rather than an auth or runtime/database crash issue."
mini_swe_sdk,minimax-m2.5,uv,aiohttp-openapi-sqlite,run_2,auth_misconfiguration,"The implementation mishandles RealWorld token semantics: authenticated responses like GET/PUT /api/user return an empty token even when a valid ""Authorization: Token <token>"" header is provided, indicating the auth middleware/user serialization isn’t propagating the token correctly. This upstream auth/session bug cascades into widespread failures across endpoints that depend on correct authentication state."
mini_swe_sdk,minimax-m2.5,uv,aiohttp-openapi-postgres-sqlalchemy,run_1,database_runtime_error,"The PUT /api/articles/:slug handler is triggering a 500 due to incorrect async SQLAlchemy session/transaction usage at runtime (e.g., committing/refreshing or accessing ORM relationships outside an active async session), which manifests as server errors despite routes and auth working."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-clean_architecture,run_0,incorrect_query_logic,"The primary failure is the tag filtering query using a JSONField `contains` lookup that the active database backend does not support, causing a NotSupportedError and 500s on GET /api/articles?tag=.... The 405s on DELETE follow/favorite are secondary routing/method-handling issues, but the upstream root cause driving the main test failures is the unsupported/incorrect ORM lookup for tag filtering."
mini_swe_sdk,minimax-m2.5,uv,aiohttp-openapi-postgres-sqlalchemy,run_2,database_runtime_error,"Requests fail with SQLAlchemy/asyncpg ProgrammingError UndefinedTableError (e.g., relation ""tags"" does not exist), indicating the database schema/migrations were not created or applied before queries run. This missing-table runtime DB failure is the upstream cause of the widespread 500s, with other errors cascading afterward."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-clean_architecture-postgres-sqlalchemy,run_2,auth_misconfiguration,"Profile GET crashes because the code treats the raw JWT string from the Authorization header as a user id and passes it into an id filter, triggering ""Field 'id' expected a number"". This indicates the authentication layer is mis-parsing/validating the token and not extracting the numeric user_id claim before using it downstream."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-clean_architecture,run_1,incorrect_query_logic,"The primary failure is the articles-by-tag filter crashing with Django's NotSupportedError because the implementation uses a JSONField `contains` lookup that isn't supported by the configured DB backend (likely SQLite). The 405s are routing/method issues, but the upstream root cause evidenced by the stack trace is incorrect query logic/DB feature assumptions in tag filtering."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-clean_architecture-postgres-sqlalchemy,run_0,framework_idiosyncrasy,"The primary failure is incorrect Django URL/method routing: `path('user', ...)` is declared twice (GET and PUT) so only one view is actually reachable, causing PUT /api/user to return 405. The repeated 422s on favorite/comment endpoints are consistent with Django/DRF request parsing/validation rejecting bodies on routes that should accept empty/standard payloads, stemming from handler wiring/parsing behavior rather than DB/query logic."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-clean_architecture-sqlite-sqlalchemy,run_2,database_runtime_error,"The primary failure is SQLAlchemy QueuePool TimeoutError (connection pool exhaustion), indicating sessions/connections are not being properly closed/returned to the pool in the Django request lifecycle. This is a runtime DB/ORM usage/lifecycle bug that intermittently breaks otherwise-correct endpoints like register/profile."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-sqlite,run_0,incorrect_query_logic,"The /api/articles?tag=... implementation uses a JSONField `contains` lookup for tag filtering, which is not supported on SQLite, causing a NotSupportedError and 500 responses. Auth and routing work; the failure is specifically due to an incompatible/incorrect filtering query for the required sqlite backend."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-postgres,run_0,database_runtime_error,"The primary failure is missing database schema: runtime queries crash with ProgrammingError (e.g., relation ""tags"" does not exist), indicating the app’s tables/migrations were never created/applied against the actual Postgres database used in tests (run.sh only syncs built-in auth/contenttypes). This upstream DB setup error causes the widespread 500s and prevents normal API behavior."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-sqlite,run_2,incorrect_query_logic,"The /api/articles?tag=... handler filters tags using a JSONField `contains` lookup, which is unsupported on SQLite, causing a NotSupportedError and 500s. The upstream issue is the tag-filter query implementation choosing an incompatible lookup/operator for the sqlite backend."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-sqlite,run_1,incorrect_query_logic,"The /api/articles?tag=... filter uses a JSONField `contains` lookup, which is not supported by Django on SQLite, causing a NotSupportedError and 500 responses. Auth and routing work; the failure is specifically due to an incompatible/incorrect filtering query implementation for the sqlite backend."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-sqlite-sqlalchemy,run_0,incorrect_query_logic,"The /api/articles?tag=... implementation uses a JSONField `contains` lookup for tag filtering, which is unsupported on SQLite and raises NotSupportedError, causing 500s. Auth and routing work; the failure is specifically due to incorrect/unsupported query logic for the chosen database backend."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-sqlite-sqlalchemy,run_1,incorrect_query_logic,"The /api/articles?tag=... handler uses a JSONField `contains` lookup to filter tagList, but Django’s SQLite backend does not support `contains` for JSONField, raising NotSupportedError and causing a 500. This is a DB-incompatible query/filter implementation rather than an auth or state issue."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-sqlite-sqlalchemy,run_2,incorrect_query_logic,"GET /api/articles?tag=... crashes because the implementation uses a JSONField `contains` lookup for tag filtering, which is unsupported on SQLite, causing a NotSupportedError. This is a faulty/DB-incompatible query approach in the tag filtering logic rather than an auth, state, or framework routing issue."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-unconstrained,run_1,incorrect_query_logic,"The /api/articles?tag=... handler uses a JSONField `contains` lookup for tag filtering, but SQLite doesn’t support that operator, triggering a NotSupportedError and 500s. Auth and routing work; the failure is the tag-filter query being implemented with an unsupported lookup for the chosen DB backend."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-unconstrained,run_2,incorrect_query_logic,"The /api/articles?tag=... handler filters tags using a JSONField `contains` lookup, which is unsupported on the current DB backend (SQLite), causing a NotSupportedError and 500s. This is a query/filter implementation choice incompatible with the database, not an auth or routing issue."
mini_swe_sdk,minimax-m2.5,uv,django-openapi-postgres,run_2,state_propagation_failure,"Profile follow/unfollow (and endpoints that serialize author/profile state) crash because the code assumes a one-to-one Profile exists for every User, but user creation doesn’t create/attach a Profile, leading to `User.profile.RelatedObjectDoesNotExist`. This is an upstream state/model propagation issue (missing dependent resource creation) that cascades into 500s on profile and comment flows."
mini_swe_sdk,minimax-m2.5,uv,fastapi-openapi-clean_architecture-sqlite-sqlalchemy,run_0,state_propagation_failure,"Article creation is returning a null slug (or not persisting/generating it), so subsequent tests construct URLs like /api/articles/null and FastAPI rejects them with 422. This is an upstream identifier generation/response-mapping issue that cascades into failures for get/update/favorite/comment operations."
mini_swe_sdk,minimax-m2.5,uv,fastapi-openapi-clean_architecture,run_0,incorrect_query_logic,"Only the article-list filtering by `favorited=<username>` fails while auth and other filters (author/tag) return 200, indicating the implementation’s retrieval/filter logic for favorited articles is wrong (e.g., not joining favorites to users by username or not applying the favorited filter at all) rather than an auth or framework issue."
mini_swe_sdk,minimax-m2.5,node,koa-openapi-unconstrained,run_2,auth_misconfiguration,"The suite shows protected endpoints consistently returning 401 (GET/PUT /api/user, POST comments, POST articles), indicating the auth middleware/token parsing is rejecting the test client’s Authorization header format. The resulting lack of authenticated user context then cascades into 422s on slug-based operations (e.g., /api/articles/{slug}/favorite, comments) because the prerequisite create/auth steps fail."
mini_swe_sdk,minimax-m2.5,node,fastify-openapi-postgres,run_0,framework_idiosyncrasy,"Fastify’s default JSON content-type parser rejects requests with Content-Type: application/json and an empty body (FST_ERR_CTP_EMPTY_JSON_BODY), causing POST /articles/:slug/favorite to return 400 even though the spec/tests expect an empty body to be accepted."
mini_swe_sdk,minimax-m2.5,uv,fastapi-openapi-clean_architecture-sqlite-sqlalchemy,run_1,business_logic_defect,"User registration crashes with a passlib/bcrypt ValueError because the implementation hashes a password longer than bcrypt’s 72-byte limit (likely hashing the wrong field or an already-encoded/expanded value), causing 500s and preventing token issuance; the widespread 401s then cascade from users being unable to register/login successfully."
mini_swe_sdk,minimax-m2.5,uv,fastapi-openapi-clean_architecture-postgres,run_2,database_runtime_error,"The primary upstream failure is a runtime exception in the password hashing stack (passlib/bcrypt raising `ValueError: password cannot be longer than 72 bytes`) during registration, causing 500s and preventing valid users/tokens from being created; subsequent 401/422 failures cascade from this broken persistence/auth state."
mini_swe_sdk,minimax-m2.5,uv,fastapi-openapi-sqlite-sqlalchemy,run_2,incorrect_query_logic,"The feed endpoint builds an invalid SQLAlchemy filter by dereferencing a relationship attribute (DBArticle.author.username) without joining the related User table, causing an AttributeError and 500s. Auth and routing work; the failure is due to incorrect ORM query construction for the feed filter."
mini_swe_sdk,minimax-m2.5,uv,fastapi-openapi-sqlite-sqlalchemy,run_0,auth_misconfiguration,"Most authenticated endpoints consistently return 401 even after successful register/login, indicating the server is not accepting the token format the tests send (e.g., expecting 'Token' vs 'Bearer' or reading the wrong header). The subsequent '/api/articles/null' 422s are a cascade from auth failures preventing article creation and thus no slug being produced/propagated."
