agent,model,runtime,task,run_id,category,reasoning
mini_swe_sdk,gpt-5.4,node,fastify-openapi-postgres-sequelize,run_2,logic_error,"The server starts and responds (health-check returns 200), and the failing tests are specific to favorites/unfavorites and unfollow operations returning 400 instead of expected success codes. This indicates endpoint logic/state handling (e.g., auth checks, relationship existence checks, idempotency) is incorrect rather than missing routes or server startup issues."
mini_swe_sdk,gpt-5.4,node,hono-openapi-clean_architecture,run_1,logic_error,"The server starts and endpoints exist, but the Articles listing behavior is incorrect for the RealWorld spec/tests (e.g., list endpoints returning full articles including `body` instead of previews, and likely other filtering/auth-dependent list behaviors like author/tag/favorited queries). The failing tests are all GET list variants, indicating wrong list logic rather than missing routes or startup issues."
mini_swe_sdk,gpt-5.4,node,fastify-openapi-sqlite,run_0,logic_error,"The server starts and endpoints exist, but multiple article listing and favorite/unfavorite/follow-related tests fail with 400s/incorrect results, indicating broken business logic (e.g., favoriting/unfavoriting and filtering by author/tag/favorited) rather than missing routes or startup issues."
mini_swe_sdk,gpt-5.4,node,hono-openapi-clean_architecture,run_2,logic_error,"The articles listing endpoints returned an incorrect payload (the list response included the full article `body` field), causing multiple GET /articles variants (by author/tag/favorited, with/without auth) to fail despite the server running. This is a behavioral/serialization issue in how list views are produced rather than missing routes or startup problems."
mini_swe_sdk,gpt-5.4,node,fastify-openapi-unconstrained,run_2,logic_error,"The server starts and endpoints exist, but the favorites functionality is broken: POST /articles/:slug/favorite returns 500 and the favorited-by-username feeds return 200 with incorrect results, indicating a bug in the favorite/unfavorite state mutation or article serialization (e.g., mishandling Sets like favoritedBy/favorites during response shaping)."
mini_swe_sdk,gpt-5.4,node,fastify-openapi-unconstrained,run_1,logic_error,"The server starts and the relevant favorite endpoints exist, but the favorite/unfavorite behavior is incorrect: the implementation returns 422 for missing articles and likely mishandles favoriting state/response fields (e.g., favoritesCount/favorited) leading to 400s and wrong results for the favorited-by-username feeds."
mini_swe_sdk,gpt-5.4,node,fastify-openapi-sqlite-sequelize,run_2,server_startup_failure,"Tests indicate the health-check likely failed because the server never reliably started; the agent’s own run showed EADDRINUSE on port 3000 and it never demonstrated a clean successful startup. Additionally, it changed Fastify/@fastify/cors versions at the end without reinstalling/verifying, increasing the chance of runtime startup/module issues during evaluation."
mini_swe_sdk,gpt-5.4,node,hono-openapi-clean_architecture-postgres,run_0,logic_error,"The server starts and endpoints exist, but article listing with filters (by author/tag/favorited) triggers a PostgreSQL query error: ""could not determine data type of parameter $1"" in ArticleRepository.listArticles. This indicates incorrect SQL parameterization/casting logic for optional filters, causing 500s despite the API surface being present."
mini_swe_sdk,gpt-5.4,node,hono-openapi-sqlite,run_1,server_startup_failure,"The server never starts: the log shows `./run.sh: not found`, so the required entrypoint script is missing and all API tests consequently fail. The verifier also reports no database files in the patch, consistent with the agent terminating before producing a runnable project."
mini_swe_sdk,gpt-5.4,node,hono-openapi-sqlite,run_2,server_startup_failure,"All API tests failed and the server log shows `./run.sh: not found`, indicating the harness could not start the server via the required entrypoint. Even though the agent created a server, the expected startup script/entrypoint was missing or not correctly present/executable for the test runner, so requests never reached the API."
mini_swe_sdk,gpt-5.4,node,koa-openapi-clean_architecture-postgres,run_0,logic_error,"The server starts successfully, but all Articles GET variants return 500, indicating runtime failures in the articles listing logic (e.g., SQL/query construction, DB access, or service/repository behavior) rather than missing routes or startup issues."
mini_swe_sdk,gpt-5.4,node,koa-openapi-sqlite,run_0,server_startup_failure,"All tests failed and the server log shows `./run.sh: not found`, indicating the harness could not start the server at all (missing/wrong entrypoint script in the expected location), so requests never reached the Koa app."
mini_swe_sdk,gpt-5.4,node,koa-openapi-clean_architecture-postgres,run_1,logic_error,"The server starts successfully, but all article listing GET endpoints return 500, indicating runtime failures in the articles query/aggregation logic (e.g., SQL joins/filters/tag aggregation or missing fields like favorites_count/favorited/following) rather than missing routes or startup issues."
mini_swe_sdk,gpt-5.4,node,koa-openapi-sqlite,run_2,server_startup_failure,"All tests failed and the server log shows `./run.sh: not found`, indicating the evaluation harness could not start the server due to a missing/incorrect entrypoint script. This is a startup/entrypoint issue rather than endpoint logic or schema behavior."
mini_swe_sdk,gpt-5.4,uv,aiohttp-openapi-clean_architecture-postgres-sqlalchemy,run_0,server_startup_failure,"The server crashes immediately on startup with `ModuleNotFoundError: No module named 'app'` when running `/repository/app/main.py`, indicating an incorrect entry point/module path or missing package resolution (e.g., running from the wrong working directory or not installing/adding the project root to PYTHONPATH). Because the server never starts, all API tests fail."
mini_swe_sdk,gpt-5.4,uv,aiohttp-openapi-clean_architecture-sqlite,run_0,server_startup_failure,"The server never starts because the required entrypoint script ./run.sh is missing (server log: ""./run.sh: not found""), so all API requests fail at connection time. Verifier also reports no files in the patch, indicating the agent’s attempted implementation was not actually applied/saved."
mini_swe_sdk,gpt-5.4,uv,aiohttp-openapi-clean_architecture-postgres-sqlalchemy,run_2,logic_error,"The server starts and routes exist, but requests fail with 500/422 due to incorrect async SQLAlchemy usage: the logs show sqlalchemy.exc.MissingGreenlet, indicating ORM IO/lazy-loading is happening outside the proper greenlet/async context (e.g., accessing unloaded attributes after commit). This is a behavioral/runtime bug rather than missing endpoints or schema-only mismatches."
mini_swe_sdk,gpt-5.4,uv,aiohttp-openapi-clean_architecture-sqlite,run_1,logic_error,"The server starts and routes exist, but all article listing-related GET tests fail while logs show only JWT key-length warnings (not startup errors), indicating the /api/articles listing/filtering logic (author/tag/favorited/auth variants) is incorrect rather than missing endpoints or malformed JSON."
mini_swe_sdk,gpt-5.4,uv,aiohttp-openapi-clean_architecture-sqlite-sqlalchemy,run_1,server_startup_failure,"The server fails immediately on startup with an import error (ModuleNotFoundError: No module named 'app'), so none of the API endpoints can be exercised. This indicates a broken entry-point/module packaging or PYTHONPATH configuration preventing the application from launching."
mini_swe_sdk,gpt-5.4,uv,aiohttp-openapi-clean_architecture-sqlite-sqlalchemy,run_2,server_startup_failure,"The server crashes immediately with `ModuleNotFoundError: No module named 'app.models'`, indicating the project/package structure wasn’t created correctly (earlier file creation failed due to missing directories). As a result, the API never starts and all endpoint tests fail."
mini_swe_sdk,gpt-5.4,node,koa-openapi-sqlite-sequelize,run_0,logic_error,"The server starts, but core behaviors are incorrect: registration returns 422 (validation/DB/auth logic wrong), login/authenticated routes return 401 (token issuance/verification broken), and article listing intermittently 422/500 (query/filtering or error handling bugs). This indicates implemented endpoints exist but their authentication and request/response handling logic does not match the expected API behavior."
mini_swe_sdk,gpt-5.4,uv,aiohttp-openapi-postgres,run_1,logic_error,"The server starts and responds (health-check OK), but all article listing-related GET tests fail, indicating the /articles query logic (filters like author/tag/favorited and/or auth-dependent fields such as favorited/favoritesCount) is incorrect rather than endpoints being missing or the server failing to boot."
mini_swe_sdk,gpt-5.4,uv,aiohttp-openapi-sqlite-sqlalchemy,run_1,server_startup_failure,"The server crashes during import/initialization due to an invalid SQLAlchemy Table definition: it uses ORM `mapped_column()` objects inside `Table(...)`, which expects Core `Column` objects, causing an exception before the app can start and making all API tests fail."
mini_swe_sdk,gpt-5.4,uv,aiohttp-openapi-postgres-sqlalchemy,run_2,server_startup_failure,"The server never reliably starts under the test harness: the log shows `sh: 1: ./run.sh: not found` and later `OSError: [Errno 98] address already in use`, indicating the entry/start script and process/port binding are broken. With the server not starting cleanly, all API tests fail regardless of endpoint correctness."
mini_swe_sdk,gpt-5.4,uv,aiohttp-openapi-unconstrained,run_1,logic_error,"The server is running (health-check returns 200 OK) so this is not a startup failure, but all article-listing GET tests fail, indicating the /api/articles retrieval logic (filters like author/tag/favorited and/or auth-dependent behavior) is incorrect even though the endpoints likely exist."
mini_swe_sdk,gpt-5.4,uv,aiohttp-openapi-unconstrained,run_0,logic_error,"The server starts and basic CRUD flows work in a smoke test, but all article-listing related tests fail, indicating the /api/articles listing logic (filters like author/tag/favorited and/or auth-dependent fields such as favorited/favoritesCount) is implemented incorrectly rather than endpoints being missing or the server failing to run."
mini_swe_sdk,gpt-5.4,uv,aiohttp-openapi-sqlite,run_2,logic_error,"The server starts and core CRUD flows work, but all failing tests are for GET /api/articles list variants (by author/tag/favorited, with/without auth), indicating the list/filtering logic (query params, joins for author/tag/favorites, and/or auth-dependent fields like favorited/following) is incorrect rather than missing endpoints or startup issues."
mini_swe_sdk,gpt-5.4,uv,aiohttp-openapi-sqlite-sqlalchemy,run_2,logic_error,"Only the Favorite/Unfavorite article tests failed while the server otherwise starts and endpoints exist, indicating the favorites endpoints return the right status codes but mutate or compute favorite state/count incorrectly (e.g., not persisting the favorite relation, not idempotent, or not updating favorited/favoritesCount)."
mini_swe_sdk,gpt-5.4,node,koa-openapi-clean_architecture,run_0,server_startup_failure,"The evaluator tries to start the server with ./run.sh, but the server log shows ""./run.sh: not found"", indicating the required entry script was never created/committed. Verifier also reports no files in the patch, so nothing was actually applied, leading to connection failures across all tests."
mini_swe_sdk,gpt-5.4,uv,django-openapi-clean_architecture,run_0,schema_format_error,"The server starts and all relevant /api/articles GET requests return 200, but the failing tests are specifically for article list queries (all/author/tag/favorited) which indicates the JSON payload shape/content is incorrect (e.g., wrong nesting under {""articles"": [...], ""articlesCount"": n} or missing expected fields), not missing endpoints or connection issues."
mini_swe_sdk,gpt-5.4,uv,django-openapi-clean_architecture,run_2,logic_error,"The server starts and all relevant /api/articles endpoints exist and return 200s, but the failing tests are specifically for article listing/filtering (all, by author, by tag, favorited, with/without auth). This points to incorrect query/filter logic or state handling in the list endpoint (e.g., not applying filters, wrong favorited/author resolution, or returning empty/incorrect results) rather than missing routes or startup issues."
mini_swe_sdk,gpt-5.4,uv,django-openapi-clean_architecture-postgres,run_2,server_startup_failure,"The server never successfully starts because run.sh uses an invalid pip flag (`pip install --system`), as shown in the server log error `no such option: --system`, preventing dependencies from installing and the Django app from running; consequently all API tests fail."
mini_swe_sdk,gpt-5.4,uv,django-openapi-clean_architecture-sqlite,run_2,logic_error,"The server starts and all relevant /api/articles endpoints exist and return 200, but the article-listing behaviors (filters by author/tag/favorited and/or auth-dependent fields) are incorrect, causing the GET article list tests to fail despite successful responses."
mini_swe_sdk,gpt-5.4,uv,django-openapi-clean_architecture-postgres,run_0,schema_format_error,"The server starts and all the relevant /api/articles GET requests return 200 (per logs), but the tests for listing articles by various filters still fail, indicating the JSON payload shape/fields (e.g., articles array contents, articlesCount, author/favorited fields) don’t match the RealWorld spec rather than missing endpoints or connection issues."
mini_swe_sdk,gpt-5.4,uv,django-openapi-postgres-sqlalchemy,run_2,logic_error,"The server starts and routes exist, but comment-related requests crash with a SQLAlchemy InvalidRequestError when fetching an Article by slug due to joined eager loading against collections without calling Result.unique() before scalar_one_or_none(). This is a runtime query/ORM usage bug causing 500s rather than missing endpoints or schema mismatches."
mini_swe_sdk,gpt-5.4,uv,django-openapi-postgres-sqlalchemy,run_1,server_startup_failure,"All API tests return 500 due to an IndentationError in api/views.py (unexpected indent at line ~289) that prevents Django from importing the URLconf cleanly. This is a code syntax/formatting issue that breaks request handling at startup/import time, leading to server errors across all endpoints."
mini_swe_sdk,gpt-5.4,uv,django-openapi-clean_architecture-sqlite,run_1,logic_error,"The server starts and all relevant /api/articles endpoints return 200, but the GET article listing/filtering tests fail, indicating the implementation returns incorrect results for queries like author/tag/favorited (e.g., wrong filtering, missing seeded data handling, or incorrect auth-dependent fields) rather than missing routes or server startup issues."
mini_swe_sdk,gpt-5.4,uv,django-openapi-sqlite,run_1,logic_error,"The server starts and all relevant /api/articles endpoints exist and return 200, but the article listing/filtering behavior is incorrect (tests for all-articles, author, tag, and favorited queries fail despite successful responses). This points to broken query logic (e.g., filtering, pagination, or favorited/author resolution) rather than missing routes or server startup issues."
mini_swe_sdk,gpt-5.4,uv,django-openapi-sqlite-sqlalchemy,run_0,logic_error,"The server starts and the /api/articles endpoints exist (200 responses in logs), but the failing tests are all article list queries (all/author/tag/favorited, with and without auth), indicating incorrect filtering/pagination or returned counts rather than missing routes or startup issues."
mini_swe_sdk,gpt-5.4,uv,django-openapi-sqlite-sqlalchemy,run_2,logic_error,"The server starts and routes exist, but the comments endpoints crash with a SQLAlchemy InvalidRequestError due to using scalar_one_or_none()/scalars() on a Result that includes joined eager-loaded collections without calling unique(), causing 500s on GET/POST comments."
mini_swe_sdk,gpt-5.4,uv,django-openapi-unconstrained,run_1,logic_error,"The server starts and all relevant /api/articles list endpoints exist and return 200, but the article listing/filtering behavior is incorrect (tests for all-articles, by author, by tag, and favorited fail). This points to broken query/filter logic or state handling rather than missing routes or response schema."
mini_swe_sdk,gpt-5.4,uv,django-openapi-sqlite,run_0,schema_format_error,"The server starts and all relevant /api/articles GET requests return 200 (per logs), but the failing tests indicate the returned JSON for article listing/filtering doesn’t match the expected RealWorld schema (e.g., incorrect nesting/fields like articles/articlesCount or profile/favorited fields), causing assertions to fail despite successful HTTP status codes."
mini_swe_sdk,gpt-5.4,uv,django-openapi-sqlite-sqlalchemy,run_1,logic_error,"The server starts and most endpoints work, but article-related GET tests fail due to incorrect state mutation/ORM behavior: the logs show a SQLAlchemy StaleDataError when deleting article_tags, indicating broken tag association cleanup that leaves article listing/filtering by author/tag/favorited in an inconsistent state and causes 500s."
mini_swe_sdk,gpt-5.4,node,hono-openapi-postgres-sequelize,run_2,logic_error,"The server starts and endpoints exist, but article list queries crash with a Postgres 42P01 error due to an incorrect Sequelize-generated SQL join/alias (e.g., referencing a non-existent relation/alias like ""Article->Article""), causing 500s on multiple GET /articles variants."
mini_swe_sdk,gpt-5.4,uv,fastapi-openapi-clean_architecture-postgres,run_2,schema_format_error,"The server starts and all relevant GET /api/articles variants return 200 per logs, but the tests for those endpoints still fail, indicating the response JSON does not match the expected RealWorld schema (e.g., missing/incorrect fields like articlesCount, author/favorited/favoritesCount, or wrong nesting/types) rather than missing routes or startup issues."
mini_swe_sdk,gpt-5.4,uv,fastapi-openapi-clean_architecture-postgres-sqlalchemy,run_2,logic_error,"The server starts and all relevant /api/articles GET routes are hit with 200 responses per logs, so this is not a startup or missing-endpoint issue. The failing tests are specific to article listing variants (all/auth/author/tag/favorited), indicating the responses likely have incorrect filtering/pagination/auth-dependent fields (e.g., favorited/favoritesCount) despite returning 200."
mini_swe_sdk,gpt-5.4,uv,django-openapi-unconstrained,run_2,logic_error,"The server starts and most endpoints work, but GET /api/articles?tag=... triggers a 500 due to using a JSONField `contains` lookup that isn’t supported by the configured database backend (likely SQLite). This is an implementation/query logic issue in tag filtering rather than missing endpoints or startup problems."
mini_swe_sdk,gpt-5.4,uv,fastapi-openapi-clean_architecture,run_2,server_startup_failure,"The server fails during import/startup: app/routes/api.py uses @router.exception_handler(Exception), but APIRouter has no exception_handler attribute, causing an AttributeError before the app can boot. As a result, all API tests fail because the backend never starts successfully."
mini_swe_sdk,gpt-5.4,uv,fastapi-openapi-clean_architecture-sqlite-sqlalchemy,run_1,logic_error,"The server starts and most endpoints work, but the Update User PUT triggers a 500 due to attempting to hash a None password (AttributeError: 'NoneType' object has no attribute 'encode'), indicating incorrect handling of optional password updates rather than missing routes or schema formatting."
mini_swe_sdk,gpt-5.4,uv,fastapi-openapi-clean_architecture-sqlite-sqlalchemy,run_2,server_startup_failure,"The server never started because the required entry script ./run.sh was not present (server log: ""./run.sh: not found""), so all API requests failed at connection/startup time. The verifier also reports no files in the patch, indicating the agent’s attempted file creation didn’t persist, reinforcing that nothing runnable was produced."
mini_swe_sdk,gpt-5.4,uv,fastapi-openapi-sqlite,run_2,server_startup_failure,"The server never started: the log shows `./run.sh: not found`, so all API tests would fail due to connection/startup issues. The verifier also reports no database files in the patch, consistent with the agent not successfully creating the required project artifacts."
mini_swe_sdk,gpt-5.4,uv,fastapi-openapi-clean_architecture-sqlite-sqlalchemy,run_0,logic_error,"The server starts and routes respond, but authentication and registration are broken: passlib/bcrypt raises a ValueError for passwords >72 bytes causing 500s on register, and subsequent endpoints return 401 due to failed login/token handling. This is incorrect runtime behavior rather than missing endpoints or schema-only issues."
mini_swe_sdk,gpt-5.4,uv,fastapi-openapi-sqlite-sqlalchemy,run_2,server_startup_failure,"The server never starts: the logs show `./run.sh: not found`, so the required entrypoint script is missing and all API tests consequently fail. Verifier also reports no DB/ORM files in the patch, consistent with the agent not producing a runnable FastAPI+SQLAlchemy project."
mini_swe_sdk,gpt-5.4,uv,fastapi-openapi-sqlite-sqlalchemy,run_1,logic_error,"The server starts and all relevant /api/articles GET variants return 200, but the tests for listing articles by author/tag/favorited still fail, indicating incorrect filtering/pagination or favorited/author logic rather than missing endpoints or startup issues."
mini_swe_sdk,gpt-5.4,uv,flask-openapi-clean_architecture-postgres,run_0,schema_format_error,"The server starts and all relevant /api/articles GET requests return 200 per logs, but the article-listing tests still fail, indicating the JSON payload for list endpoints (e.g., articles array fields like favorited/favoritesCount/author or pagination keys like articlesCount) does not match the expected RealWorld schema rather than missing routes or startup issues."
mini_swe_sdk,gpt-5.4,uv,flask-openapi-clean_architecture-sqlite,run_2,logic_error,"The server starts and most endpoints work, but POST /api/articles/:slug/comments returns 500 due to a None row being passed into comment serialization (row is None so row[""author_id""] crashes). This indicates broken comment creation/retrieval logic (e.g., insert not returning/fetching the created comment correctly), not missing routes or startup issues."
mini_swe_sdk,gpt-5.4,uv,flask-openapi-postgres-sqlalchemy,run_1,logic_error,"The server starts and all relevant /api/articles GET routes return 200 per logs, but the specific article-listing tests (all articles, by author/tag/favorited, with/without auth) still fail, indicating incorrect filtering/pagination/favorited logic rather than missing endpoints or startup issues."
mini_swe_sdk,gpt-5.4,uv,flask-openapi-clean_architecture-postgres,run_2,schema_format_error,"The server starts and all relevant /api/articles GET variants return 200 per logs, but the tests for those endpoints still fail, indicating the JSON payload (e.g., articles array fields, pagination keys like articlesCount, or author/favorited/tag filtering output) does not match the expected RealWorld schema rather than missing routes or startup issues."
mini_swe_sdk,gpt-5.4,uv,flask-openapi-postgres-sqlalchemy,run_2,logic_error,"The server starts and most endpoints return 200, but at least one implemented route is wired incorrectly: DELETE /api/articles/<slug>/comments/<comment_id> raises a TypeError because the view function signature doesn’t accept the route’s comment_id parameter. This runtime handler mismatch causes 500s and cascades into failing article-related GET tests."
mini_swe_sdk,gpt-5.4,uv,flask-openapi-postgres,run_1,logic_error,"The server starts and endpoints largely respond (200s in logs), but there is a runtime routing/handler mismatch causing a 500: the DELETE comment route passes `comment_id` while `delete_comment` does not accept that keyword. This indicates incorrect endpoint logic/signature handling rather than missing endpoints or schema formatting."
mini_swe_sdk,gpt-5.4,uv,flask-openapi-postgres-sqlalchemy,run_0,logic_error,"The server starts and all relevant /api/articles GET variants return 200, but the article listing behavior is incorrect (e.g., filtering by author/tag/favorited or the returned list contents/counts don’t match expectations). This points to broken query/filter logic rather than missing endpoints or startup issues."
mini_swe_sdk,gpt-5.4,uv,flask-openapi-sqlite-sqlalchemy,run_0,server_startup_failure,"The server never starts because the required entrypoint script ./run.sh is missing at runtime (server log: ""./run.sh: not found""), so all API requests fail with connection errors. Verifier also reports no DB/ORM files in the patch, consistent with the agent not successfully producing runnable backend artifacts."
mini_swe_sdk,gpt-5.4,uv,flask-openapi-sqlite,run_1,logic_error,"The server starts and all relevant /api/articles GET variants return 200 per logs, but the tests for listing articles (all/author/tag/favorited, with and without auth) still fail, indicating the endpoints exist yet the filtering/pagination/favorited logic or returned counts are incorrect rather than missing routes or startup issues."
mini_swe_sdk,gpt-5.4,node,fastify-openapi-clean_architecture-postgres-sequelize,run_1,logic_error,"The server starts successfully and endpoints exist, but multiple favorite/unfavorite and unfollow operations return 400 where tests expect success, indicating incorrect business logic/validation around state transitions (e.g., favoriting, unfavoriting, following) rather than missing routes or response schema issues."
mini_swe_sdk,gpt-5.4,uv,flask-openapi-sqlite,run_0,logic_error,"The server starts and most endpoints respond, but runtime errors and incorrect parameter handling break expected behavior (e.g., DELETE comment raises NameError due to mismatched path parameter name). The failing article list/filter tests indicate the /api/articles query logic (author/tag/favorited filters and/or auth-dependent fields) is implemented incorrectly rather than missing endpoints or schema-only issues."
